type,answer,passage,question,tf
tf,正しい,情報技術の発展が社会へのコミュニケーションの利便性を高め人の生活を豊かにさせる反面、情報格差、健康への影響、いじめや犯罪に巻き込まれるなどの負の側面も生じている。,次の文章は正しいか答えなさい。情報技術の発展が社会へのコミュニケーションの利便性を高め人の生活を豊かにさせる反面、情報格差、健康への影響、いじめや犯罪に巻き込まれるなどの負の側面も生じる。,1
tf,正しい,情報技術の発展が社会へのコミュニケーションの利便性を高め人の生活を豊かにさせる反面、情報格差、健康への影響、いじめや犯罪に巻き込まれるなどの負の側面も生じている。,次の文章は正しいか答えなさい。情報技術の発展が社会のコミュニケーションの利便性を高め人の生活を豊かにさせる反面、情報格差、健康への影響、いじめや犯罪に巻き込まれるなどの負の要素も生じている。,1
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これらの利用を利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及はそれらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、それらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及はこれらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及はこれらの利用を利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これらのを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これらの利用を利用する人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせる。,0
tf,正しくない,情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状や、また、過度に情報機器に依存してしまう不安症などという健康被害（テクノストレス）を生じさせることもある。,次の文章は正しいか答えなさい。情報機器の普及は、これらを利用して仕事をしている人に対して、目が疲れたり肩こりが生じたりという身体的な症状を生じさせます。,0
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンや個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンのような個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなどの個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンに代表される個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,0
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいですか?スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながる。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながった。,1
tf,正しい,スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性の向上につながっている反面、年齢や所得など、個人の技術や社会環境の差により格差（デジタルデバイド）を生じ、新しい情報を手に入れる機会や量が異なることがある。,次の文章は正しいか答えなさい。スマートフォンなど個人が所有する情報機器の普及はコミュニケーションの利便性向上につながっている。,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が用いられているか?,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が利用されていますか?,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーには何が利用されていますか?,0
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が使われていますか?,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が使われているか?,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が用いられているか,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が使われているのですか?,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が使われているのだろうか,1
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような利用方法が普及しているか?,0
word,Felica,現在の IC カードは非接触型 IC カードの技術方式を用いた Felica を利用する方式が普及している。Felica は IC 乗車券や電子マネーの他，学生証や社員証といった ID カード，マンションの電子キーの他，健康機器や家電製品にも搭載が進んでいる。携帯電話，スマートフォンの機能にあるおサイフケータイはこの FeliCa を利用している。,ic 乗車券や電子マネーにはどのような技術が使用されているか?,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとはどういう意味ですか?,0
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとはどういう意味ですか,0
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとはどのようなものですか?,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとはどのようなものですか,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとは何か,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとは何ですか?,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとは何のことですか?,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとは何ですか,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとは何のことですか,1
description,電子マネーとは電子的なやり取りにより、現金の代わりに決済ができるサービスのことを指す,電子マネーとは，電子的なデータのやりとりにより，現金の代わりに決済できるサービスをさす場合が多い．,電子マネーとはどういうことですか?,0
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国ではどのような決済方法が利用されていますか?,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国ではどのような決済方法が利用されているか,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国ではどのような決済方法が利用されていますか,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国では何が利用されていますか?,0
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国ではどのような決済方法が利用されているか?,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国と韓国ではどのような決済方法が利用されていますか?,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国と韓国ではどのような決済方法が利用されていますか,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国や韓国では何が利用されていますか,0
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国と韓国ではどのような決済方法が利用されているか,1
description,"店舗が用意したQRコードを読み込む、もしくはスマートフォンでQRコードを表示して店員が読み取るQRコード決済が利用されて いる ",中国や韓国ではキャッシュレス化が進んでおり，そこではQRコード決済も利用されている．決済方法は，(1)店舗が用意したQRコードを客が読み取る方法(2)客のスマートフォンでQRコードを表示し，店員がそのQRコードを読み取る方法の2種類がある．,中国と韓国では何が利用されていますか?,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジのメリットとデメリットは何ですか,1
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジのメリットとデメリットは何ですか?,1
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジとデメリットは何ですか?,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジとデメリットは何ですか,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジのデメリットは何ですか,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジのデメリットは何ですか?,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジのメリットとデメリットは何か,1
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジとデメリットの違いは何ですか?,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジとデメリットの違いは何ですか,0
description,"完全セルフレジは複数のレジを1人のスタッフで対応できるメリットがあるが、利用者にとっては慣れないと操作が難しく、購入を 諦めてしまうデメリットがある ",完全セルフレジの場合には複数のレジを一人のスタッフで対応できるメリットがある反面，利用者にとっては慣れないと難しく購入をあきらめてしまう可能性もある．,完全セルフレジの主なデメリットは何ですか?,0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,ディープラーニングの特徴は何ですか?,1
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法をディープラーニングと呼ぶ.,0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法は,従来の機械学習とは異なる.",0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる方法をディープラーニングと呼ぶ.,0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法は,従来の機械学習と大きく異なる.",0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を,ディープラーニングと呼ぶ.",0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いたコンピュータに学習させる手法をディープラーニングと呼ぶ.,0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法は,従来の機械学習と異なる点がある",0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法は,従来の機械学習と大きく異なる",0
description,多くのデータを読み込ませることで機械が自動的に学んでいくことが可能という特徴を持つ,人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法を，ディープラーニング(深層学習)と呼ぶ．従来の機械学習とは異なり，AIに多くのデータを読み込ませることで機械が自動的に学んでいくことが可能であるという点に特徴がある．,"人間の神経細胞を模した多層ニューラルネットワークというモデルを用いてコンピュータに学習させる手法は,従来の機械学習とは異なる",0
description,"バリアフリーは障がい者や高齢者、妊婦にとって障壁となるものを取り除くという考えで、ユニバーサルデザインは障がい者、高齢者問わず、全ての人が生活しやすい環境を実現する考えである ",障がい者，高齢者，妊婦などにとって障壁(バリア)となっているものを取り除こうという考えからスタートしたのがバリアフリーである．一方で，ユニバーサルデザインはまた別の概念であり，障がいの有無，年齢，性別，人種等にかかわらず，すべての人にとって生活しやすい環境を実現するための工夫をさす．,"ユニバーサルデザインはどのような考えですか?バリアフリーは障がい者、高齢者問わず,すべての人が生活しやすい環境を実現するための工夫をさす.",0
description,"バリアフリーは障がい者や高齢者、妊婦にとって障壁となるものを取り除くという考えで、ユニバーサルデザインは障がい者、高齢者問わず、全ての人が生活しやすい環境を実現する考えである ",障がい者，高齢者，妊婦などにとって障壁(バリア)となっているものを取り除こうという考えからスタートしたのがバリアフリーである．一方で，ユニバーサルデザインはまた別の概念であり，障がいの有無，年齢，性別，人種等にかかわらず，すべての人にとって生活しやすい環境を実現するための工夫をさす．,"ユニバーサルデザインとはどのような考えですか?バリアフリーは障がい者、高齢者問わず,すべての人が生活しやすい環境を実現するための工夫をさす.",0
description,"バリアフリーは障がい者や高齢者、妊婦にとって障壁となるものを取り除くという考えで、ユニバーサルデザインは障がい者、高齢者問わず、全ての人が生活しやすい環境を実現する考えである ",障がい者，高齢者，妊婦などにとって障壁(バリア)となっているものを取り除こうという考えからスタートしたのがバリアフリーである．一方で，ユニバーサルデザインはまた別の概念であり，障がいの有無，年齢，性別，人種等にかかわらず，すべての人にとって生活しやすい環境を実現するための工夫をさす．,"ユニバーサルデザインとはどういう意味ですか?バリアフリーは障がい者、高齢者問わず,すべての人が生活しやすい環境を実現するための工夫をさす.",0
description,"バリアフリーは障がい者や高齢者、妊婦にとって障壁となるものを取り除くという考えで、ユニバーサルデザインは障がい者、高齢者問わず、全ての人が生活しやすい環境を実現する考えである ",障がい者，高齢者，妊婦などにとって障壁(バリア)となっているものを取り除こうという考えからスタートしたのがバリアフリーである．一方で，ユニバーサルデザインはまた別の概念であり，障がいの有無，年齢，性別，人種等にかかわらず，すべての人にとって生活しやすい環境を実現するための工夫をさす．,"ユニバーサルデザインはどのような考えですか?バリアフリーとは障がい者、高齢者問わず,すべての人が生活しやすい環境を実現するための工夫をさす.",0
description,"バリアフリーは障がい者や高齢者、妊婦にとって障壁となるものを取り除くという考えで、ユニバーサルデザインは障がい者、高齢者問わず、全ての人が生活しやすい環境を実現する考えである ",障がい者，高齢者，妊婦などにとって障壁(バリア)となっているものを取り除こうという考えからスタートしたのがバリアフリーである．一方で，ユニバーサルデザインはまた別の概念であり，障がいの有無，年齢，性別，人種等にかかわらず，すべての人にとって生活しやすい環境を実現するための工夫をさす．,バリアフリーとはどういう意味ですか?,0
